LAT,LONG,NAME,ADDRESS,CITY,ZIPCODE,TOTACRE,MNGTAGCY,MUNICIPAL_,AMPHITHEAT,AUDITORIUM,ARCHERY,BASEBALL,BASKETBALL,BEACH,BMXTRACK,BOATRAMP,CAMPGROUND,RVCAMPGROU,DOGPARK,EQUESTRIAN,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,RAQUETBALL,REC_CENTER,ROLLERHOCK,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,ART,BIKETRAIL,CANOE_LAUNCH,FITNESSZONE,PLAYGROUND,RESTROOM
-80.16941268,25.8243547,Morningside Picnic Islands,3 SPOIL ISLAND BANKS OFF MORNINGSID,Miami,33140,4,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23083269,25.72647467,West Islands,WESTERNMOST OFF DINNER KEY,Miami,33133,3,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12693266,25.84408471,La Gorce Tot Lot,LA GORCE DR / ALTON RD,Miami Beach,33141,1,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.28158271,25.8212747,Circle Park,CURTISS PKWY / S  ROYAL POINCIANA BLVD,Miami Springs,33166,1,MiamiSpringsPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12911266,25.79714469,Collins Park,2111 MIAMI BEACH DR,Miami Beach,33139,3,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.29925271,25.8471747,Walker Park / Pool,880 W 29TH ST,Hialeah,33010,9,HialeahPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
-80.2520427,25.93624473,Myrtle Grove Park,3030 NW 179TH ST,Miami Gardens,33056,5,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12566266,25.85878471,Parkview Island Park,7398 DICKENS AVE,Miami Beach,33141,0.78,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.14351267,25.90206472,Biscayne Bay Park,2601 NE 135TH ST,North Miami,33181,14,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29670271,25.75461468,West Miami Recreation Center,1700 SW 62ND AVE,West Miami,33155,4,WestMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.24101269,25.73024467,Coconut Grove Tennis Courts,2975 OAK AVE,Miami,33133,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19454268,25.77388469,Paul S Walker Park,46 W FLAGLER ST,Miami,33128,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16121267,25.93221473,Government Center Victory Park,17051 NE 19TH AVE,North Miami  Beach,33162,7,NorthMiamiBeachPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29274271,25.8430447,Cotson Park,574 W 23RD ST,Hialeah,33010,3,HialeahPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.15365267,25.93072473,Arthur I. Snyder Tennis Complex,16851 W DIXIE HWY,North Miami  Beach,33160,17,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12185267,25.95348473,Golden Shores Community Park,201 191st Terrace,Sunny Isles Beach,33160,0,SunnyIslesBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No
-80.19410268,25.89022472,Breezeswept Tot Lot,12501 NE 2ND AVE,North Miami,33161,1,NorthMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18249268,25.87116471,Miami Shores Country Club,10000 BISCAYNE BLVD,Miami Shores,33138,120,MiamiShoresPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.45513275,25.4563446,Audubon Park,1441 S AUDUBON DR,Homestead,33035,0,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.49401276,25.4637446,Blakey Park,REDLAND RD / LUCY ST,Homestead,33030,8.63,HomesteadPark,Municipal,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17019268,25.92486473,Carter Tyree,16501 NE 15TH AVE,North Miami Beach,33162,0.1,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12097266,25.95500473,Heritage Park,19200 COLLINS AVE,Sunny Isles Beach,33160,4,SunnyIslesBeachPark,Municipal,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No
-80.12942267,25.92945473,Bella Vista Bay Park,500 SUNNY ISLES BLVD,Sunny Isles Beach,33160,0,SunnyIslesBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2585927,25.74606468,Fred B. Hartnett Ponce Circle Park,2810 PONCE DE LEON BLVD,Coral Gables,33134,1.36,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16319267,25.68886467,Lake Park,E ENID DR/ CRANDON BLVD,Key Biscayne,33149,0.9,KeyBiscaynePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.12246266,25.92762473,Oceania Park,16320 COLLINS AVE,Sunny Isles Beach,33160,0,SunnyIslesBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16204267,25.68911467,East Enid Linear Park,E ENID DR,Key Biscayne,33149,0,KeyBiscaynePark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.45604275,25.4491946,Mayor Roscoe Warren Park,1400 E PALM DR,Homestead,33035,37,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17324268,25.87162471,Miami Shores Aquatic Center,10500 BISCAYNE BLVD,Miami Shores,33138,0,MiamiShoresPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31132271,25.60692464,Ludovici Park,17641 OLD CUTLER RD,Palmetto Bay,33157,2.88,PalmettoBayPark,Municipal,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No
-80.32835272,25.56572463,Lakes By the Bay Park,8551 SW 216TH ST,Cutler Bay,33189,29.26,CutlerBayPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.35164272,25.56813463,Lincoln City Park#2,SW 214TH ST and 99TH AVE,Cutler Bay,33189,0.69,CutlerBayPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.38381274,25.81832469,Trails & Tails Park,11645 NW 50TH ST,Doral,33178,8.56,DoralPark,Municipal,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No
-80.36157273,25.80388469,Veterans Park,10190 NW 33RD ST,Doral,33172,1.35,DoralPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.36716273,25.76449468,Carlow Park,10601 SW 5TH ST,Sweetwater,33174,2,SweetwaterPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.48575276,25.4483646,Community Center,616 W PALM DR,Florida City,33034,2,FloridaCityPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17472268,25.93837473,Columbia Tot Lot,NE 177TH ST / NE 13TH AVE,North Miami  Beach,33162,0,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.17216268,25.93414473,Schreiber Tot Lot,NE 172ND ST / S GLADES DR,North Miami Beach,33162,0,NorthMiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20558269,25.8180247,South Bay Vista Park,NW 6TH CT / NW 46TH ST,Miami,33127,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28669271,25.76324468,Country Club Prado,COUNTRY CLUB PRADO /  SW 8TH  ST,Coral Gables,33133,2,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12129266,25.96319474,South Park,S PARKWAY / GOLDEN BEACH DR,Golden Beach,33160,1,GoldenBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29937272,25.91083472,Picnic Park East,6075 MIAMI LAKES DR,Miami Lakes,33014,2,MiamiLakesPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.12154266,25.84598471,Brittany Bay Park,63RD ST / INDIAN CREEK DR,Miami Beach,33141,3,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No
-80.31196272,25.90649472,ML Tax Dist.- (p-16),14620 PALMETTO PALM AVE,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31405272,25.90639472,ML Tax Dist.- (p-17),6976 MAPLE TER,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.40909274,25.4519646,Homestead Motor Sports,1 SPEEDWAY BLVD,Homestead,33035,203,HomesteadPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2773327,25.74061468,Tennis Courts at Biltmore,1200 ANASTASIA AVE,Coral Gables,33134,5,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31389272,25.89976472,ML Tax Dist.- (p-23),6961 BAMBOO ST,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.28947271,25.75673468,Cooper Park,SW 58TH AVE / SW 15TH ST,West Miami,33144,3,WestMiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.23452269,25.79266469,Curtis Park Sport Complex,1901 NW 24TH AVE,Miami,33125,21,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19111268,25.85290471,Oakland Grove Mini Park,NE 3RD AVE / NE 84TH ST,Miami,33138,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33229272,25.91033472,Miami Lakes Park West (p-74),15151 MONTROSE RD,Miami Lakes,33016,10,MiamiSpringsPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2545727,25.94284473,Miami Carol City Park / Lake Lucerne,3201 NW 185TH ST,Miami Gardens,33056,16,MiamiGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.24078269,25.73428468,Lincoln Park,2950 JACKSON AVE,Miami,33133,0,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.29050271,25.8428147,Ethel Primus Park,RED RD / W 23RD ST,Hialeah,33010,0,HialeahPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21132269,25.8317247,Belafonte-Tacolcy Park,6161 NW 9TH AVE,Miami,33150,3,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13779267,25.85210471,Normandy Isle Park & Pool,7030 TROUVILLE ESPLANADE,Miami Beach,33141,3,MiamiBeachPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No
-80.37688273,25.76154468,James M. Beasley Linear Park,10999  SW 7TH TER,Sweetwater,33174,2,SweetwaterPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.12803266,25.85950471,Unnamed Park Miami Beach,WAYNE AVE / BRUCE ST,Miami Beach,33141,0,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.22199269,25.77950469,Unnamed Park (NW 16th Ave),NW 16TH AVE / NW 7TH ST,Miami,33125,1.5,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31248272,25.90905472,ML Tax Dist.- (p-38),14844 DADE PINE AVE,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31216272,25.90971472,ML Tax Dist.- (p-39),6880 MIAMI LAKES DR,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30516272,25.90198472,ML Tax Dist.- (p-08),14105 LAKE CHILDS CT,Miami Lakes,33014,1,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13076266,25.85902471,Fairway Park,200 FAIRWAY DR,Miami Beach,33141,4,MiamiBeachPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.15276267,25.78537469,Flagler Memorial Monument,1 FLAGLER MEMORIAL IS,Miami Beach,33139,4,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.35851273,25.89110471,Golden Eagle Park,9784 NW 130TH ST,Hialeah Gardens,33018,2,HialeahGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13593267,25.97359474,Waterway Park,3301 NE 213TH ST,Aventura,33180,1,AventuraPark,Municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.31997272,25.90989472,ML Tax Dist.- (p-42),15017 COCONUT CT,Miami Lakes,33014,0,MiamiLakesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.36807274,25.89038471,Vietnam Veteran Memorial Park,NW 104TH AVE / NW 129TH ST,Hialeah Gardens,33018,0,HialeahGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.34296273,25.87928471,Joe Sherron Park,8889 NW 116TH ST,Hialeah Gardens,33018,2,HialeahGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.33954273,25.87478471,Linear Park Hialeah Gardens,NW 108TH LN / NW 87TH CT,Hialeah Gardens,33018,0,HialeahGardensPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.16857268,25.92871473,Patricia A. Mishcon Athletic Field,16601 NE 15TH AVE,North Miami  Beach,33162,3,NorthMiamiBeachPark,Municipal,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.2782027,25.67055466,Unnamed Park (Conde Ave),CONDE AVE / OLD CUTLER RD,Coral Gables,33156,0,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.19364268,25.86106471,Memorial Park,NE 94TH ST / NE 2ND AVE,Miami Shores,33138,1,MiamiShoresPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.17101268,25.86360471,North Bayshore Park,N BAYSHORE DR / NE 95TH ST,Miami Shores,33138,0,MiamiShoresPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.14472267,25.79271469,Maurice Gibbs Memorial Park,18TH ST / PURDY AVE,Miami Beach,33139,3,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.13432266,25.8159347,Polo Park,805 W 42ND ST,Miami Beach,33140,7,MiamiBeachPark,Municipal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.12991266,25.78052469,Lummus Park / Oceanfront Auditorium,10TH ST / OCEAN DR,Miami Beach,33139,20,MiamiBeachPark,Municipal,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No
-80.13166266,25.8258947,Fisher Park,51ST ST / ALTON RD,Miami Beach,33140,2,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
-80.14809267,25.79105469,Belle Isle Park,VENETIAN CSWY / ISLAND AVE,Miami Beach,33139,3,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
-80.13445266,25.77153469,Washington Ave. Dog Park,2ND ST / WASHINGTON AVE,Miami Beach,33139,1,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.18586268,25.8120547,Stearns Park,NE 7TH AVE / NE 38TH ST,Miami,33137,2,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.20096268,25.76306468,Triangle Park Miami,SW 11TH ST / SW 15TH RD,Miami,33130,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.21400269,25.8192047,Crestwood Park,NW 48TH ST / NW 11TH AVE,Miami,33127,1,MiamiPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.30473272,25.89697472,Hialeah - Miami Lakes,7977 W 12TH AVE,Hialeah,33014,23,HialeahPark,Municipal,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
-80.2780527,25.74730468,Salvadore Park,1120 ANDALUSIA AVE,Coral Gables,33134,4,CoralGablesPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-80.13680266,25.77603469,South Shore Community Center,833 6TH ST,Miami Beach,33139,0,MiamiBeachPark,Municipal,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
